118408740,42779187
118409715,42779955
118410237,42781440
118411680,42782898
118412508,42783474
118412646,42783606
118413318,42784695
118416828,42787047
118417629,42788034
118417746,42788151
118418826,42789168
118419525,42789927
118421697,42792456
118423002,42793920
118423044,42793968
118423671,42794616
118427724,42797562
118430508,42799479
118434006,42802977
118434645,42803730
118438758,42807372
118438791,42807405
118439349,42807906
118441896,42809988
118443072,42810561
118443657,42810936
118443936,42811257
118444317,42811509
118445175,42812523
118446108,42813288
118455579,42819321
118455846,42819411
118456023,42819519
118456140,42819591
118456869,42820170
118459104,42821178
118461114,42822450
118464807,42825279
118471758,42848406
118472055,42829956
118472130,42829977
118475490,42832572
118475793,42832884
118479033,42835119
118479333,42835281
118482534,42837246
118482687,42837378
118483302,42837930
118484352,42838827
118484841,42839328
118485330,42839676
118485891,42840399
118486554,42841191
118492188,42844827
118493946,42845997
118494036,42846036
118494558,42846378
118496592,42848298
118499796,42851295
118501341,42852636
118502226,42853647
118504428,42855462
118506891,42856992
118506957,42857049
118509429,42858462
118509507,42858603
118509552,42858621
118510026,42859047
118511328,42860502
118513056,42862602
118513419,42863052
118513527,42863142
118514313,42863685
118516050,42864780
118525347,42872928
118525722,42873237
118525767,42873246
118526016,42873597
118526502,42874107
118527438,42894891
118527714,42875373
118529028,42876621
118529541,42877050
118530996,42878631
118532100,42879246
118532229,42879285
118532340,42879351
118537743,42881883
118538373,42882321
118538646,42882726
118538943,42883143
118539957,42883899
118540224,42884085
118540500,42884334
118541538,42884604
118541598,42884652
118542789,42885900
118544268,42887202
118551642,42891801
118551705,42891849
118552434,42892305
118553442,42893067
118553868,42893421
118553958,42893553
118554096,42894717
118554339,42893889
118554456,42894123
118555017,42894549
118555986,42895362
118556898,42896415
118557156,42896577
118557744,42896901
118562841,42900357
118563894,43074348
118564503,42901710
118564704,42901833
118564827,42901950
118566114,42903402
118566132,42903399
118566507,42903735
118566891,42904119
118568007,42905166
118568127,42905238
118568313,42905442
118568415,42905505
118569681,42906447
118569741,42906591
118570896,42907308
118570995,42907329
118571019,42907335
118571046,42907353
118572636,42908487
118573383,42908940
118573482,42909012
118574352,42909471
118576293,42907254
118577142,42912198
118579704,42914340
118580082,42914646
118581630,42916320
118582626,42917055
118582644,42917244
118583589,42918387
118584747,42919869
118584801,42919842
118584963,42920103
118585725,42921003
118585728,42919494
118594890,42928173
118595628,42928740
118596081,42929211
118597158,42930444
118597920,42931437
118598301,42931899
118598304,42931875
118598454,42931935
118598802,42932223
118598838,42932259
118599303,42932712
118599405,42932877
118599630,42933081
118602204,42935364
118602465,42936309
118602495,42936411
118603344,42937236
118604109,42937776
118604241,42937866
118605438,42939126
118606224,42939675
118608126,42940884
118609296,42941424
118609893,43017213
118613454,42943404
118614561,42944409
118614945,42944769
118615116,42944835
118616217,42945999
118616727,42946506
118617384,42947103
118618125,42947760
118618242,42947865
118618956,42948618
118619010,42948681
118621479,42950016
118622757,42950667
118624140,42951531
118625949,42951939
118629480,42954390
118630395,42955197
118630641,42955299
118630746,42955500
118631289,42955923
118631763,42956112
118632750,42956841
118632855,42956949
118634316,42958056
118634406,42958167
118634832,42958419
118635255,42958533
118636326,42960501
118636587,42960684
118638420,42962484
118642140,42965589
118642872,42966171
118643967,42967083
118644372,42967167
118644714,42967704
118645734,42968598
118645860,42968637
118645896,42968490
118650447,42971580
118650753,42972138
118651194,42972645
118654641,42975378
118657485,42977565
118657860,42977835
118657902,42977082
118657980,42977859
118658007,42977937
118658445,42978066
118659150,42978408
118659741,42978714
118661499,42979620
118667286,42983301
118667511,42983496
118668273,42983118
118668369,42984450
118668378,42984381
118669410,42985218
118670994,42986052
118672815,42987204
118673067,42987408
118673196,42987522
118673331,42988482
118674024,42989244
118674030,42989298
118674345,42989553
118674561,42989694
118674951,42989904
118674987,42989970
118679058,42992442
118682631,42995121
118687416,42999342
118687731,42999597
118688061,42999987
118690143,43002339
118691934,43003785
118692540,43004313
118694391,43005816
118694892,43006287
118695756,43004250
118699512,43009035
118700526,43009719
118700592,43009845
118702290,43011300
118702824,43011666
118703175,43011837
118705128,43013865
118706379,43014894
118708146,43016472
118709463,43017468
118709466,43017507
118709697,43017693
118710426,43018260
118711188,43018875
118711440,43018953
