lat,lng,quintile
54.977805191938,-1.5444092566065,1
54.978180881243,-1.5503071937414,2
54.965756094481,-1.6338175226553,1
54.970025549002,-1.6325144415981,1
54.75441697199,-1.3299778589186,2
54.835611979115,-1.3594575021968,1
54.755833764127,-1.3214432020547,1
54.758574045439,-1.3271173871874,1
54.828920905163,-1.3326898836861,2
54.827225282214,-1.3440179701202,1
54.833609122344,-1.3398613024517,3
54.831991330954,-1.3332595881234,1
54.835222547923,-1.3643503314494,1
54.834772456498,-1.3533385066962,1
54.903909398197,-1.7425415438821,2
54.833766324358,-1.8762504856011,4
54.906332361237,-1.7334166098427,5
54.906275454937,-1.721992641534,5
54.860858049223,-1.8437270010382,3
54.826202892506,-1.7081202457844,2
54.86103597675,-1.8606481798595,2
54.858866838045,-1.8528642568424,2
54.863373386091,-1.7437265027661,2
54.96718312355,-1.5161615402034,2
54.986291832245,-1.404300379337,5
54.962774903102,-1.5134135530645,1
54.9697284086,-1.5238187377899,4
54.963108923315,-1.5218135447247,3
54.975948266586,-1.5230087508,2
54.972201129641,-1.5182219503154,1
54.991196127646,-1.4113088088407,3
54.980775096666,-1.3910458059751,2
55.39408003428,-1.6310216478468,4
55.410018148117,-1.6901076396348,5
55.406079201414,-1.6989489828167,3
55.411527924265,-1.7163706189267,2
54.696377951527,-1.2224599426423,1
54.706449081809,-1.2453873017878,5
54.572522004452,-1.2279254923649,1
54.557363046581,-1.2317111637258,1
55.172308010066,-1.7091255092429,5
55.172079917739,-1.6894154423705,4
55.161337389627,-1.705333355228,5
55.165578343678,-1.6809160222758,3
55.168093364195,-1.691611723202,3
54.954118677027,-1.6157384726919,1
54.535429513834,-1.05873657254,2
54.518304520053,-1.3481378189547,5
54.952138591326,-1.6109110991347,2
54.594091664934,-1.2425285774262,1
54.959802088637,-1.7155778284647,3
54.959642194725,-1.7298050464896,3
54.565553001473,-1.1991355368329,1
54.564732881139,-1.2094625148866,1
54.559960616988,-1.2106483191703,1
54.559487689878,-1.2006090857794,1
54.528975187268,-1.1833988146705,5
54.523648451062,-1.1806769651937,5
54.563825683977,-1.2438066419972,1
54.558597514714,-1.2377004069824,2
54.538968980103,-1.5262209015699,2
54.533350601065,-1.515383015243,1
54.547586687465,-1.5444597001768,4
54.539410323901,-1.5177271699066,3
54.548548637888,-1.5522391781875,3
54.548632407655,-1.5217141174138,2
54.545588786383,-1.5174656027048,4
54.996000374071,-1.5680284703895,5
54.978996711974,-1.6093875217847,3
54.999772237292,-1.5914826557437,5
54.978548533653,-1.6335703811748,2
54.997049346252,-1.5736951738572,3
54.977952363204,-1.6243251293692,2
54.996147233834,-1.5876863344629,4
54.982713249042,-1.625863695423,4
55.016988416731,-1.6685657538111,5
55.016940939442,-1.6608659297582,4
54.980303844347,-1.5614705274186,1
54.977903072478,-1.5602102416648,1
55.020217303125,-1.6614604164399,5
54.965057406685,-1.5597158183893,1
54.994224230155,-1.5824985432419,2
54.975729396421,-1.6324960381609,1
55.000098961384,-1.5638956352099,5
54.974264328875,-1.6358111176118,1
54.616392743013,-1.2710332907088,1
54.622474106422,-1.29371568088,5
54.561396791885,-1.3278485410703,1
54.617850171722,-1.2951405996871,3
54.611979969513,-1.2774279358698,2
54.604070291269,-1.4206074907429,3
54.611043165368,-1.2809672039728,1
54.589937084199,-1.3922774479325,4
54.59261596829,-1.3320283125757,4
54.589115296925,-1.3273490770155,3
54.540938882492,-1.2952229745008,2
54.597901844766,-1.3130649377938,5
54.543460722258,-1.3013375986998,1
54.595893970377,-1.320843546259,5
54.536290183656,-1.3036763749146,3
54.943711696278,-1.7163195311943,3
54.95148649289,-1.7241692582001,2
54.92370483212,-1.6790706050852,2
54.939526767851,-1.6929409277357,5
54.926042288749,-1.6748512242033,5
54.924862308061,-1.6836068924736,4
54.935773262664,-1.6861772287038,5
54.558825879747,-1.3323467216283,2
54.507590835188,-1.3537777323584,5
54.936224602157,-1.695657955719,5
54.567896700264,-1.3349424902132,3
54.501017092145,-1.3387451558912,5
54.945814223705,-1.7367742404685,4
54.953670632281,-1.7333676125867,4
54.86251247819,-1.5874675937198,4
54.864569334785,-1.5815253994153,1
54.850304343974,-1.5683605336243,4
54.849962126428,-1.5743067725168,3
54.85474798366,-1.578182323277,2
54.85643427344,-1.5847987790608,1
54.854233904363,-1.5164736407067,2
54.848872940089,-1.5138170257352,3
54.849347293387,-1.5846086392648,1
54.862728884947,-1.5735262222639,4
55.015930801306,-1.4619791657545,5
55.015711213193,-1.4477533680336,4
55.007590151671,-1.4452631973507,1
55.018570108218,-1.4530193414114,4
55.040006408159,-1.4716264484718,5
55.049176439141,-1.4589480492015,5
55.044742505684,-1.459599219509,5
55.038742225632,-1.477793250108,5
55.013992150181,-1.4548597220826,4
55.012399330833,-1.4491610988723,4
54.982079589201,-1.6903364253111,3
55.034464582794,-1.440678837027,5
55.035384199486,-1.4346343382569,2
55.030961381374,-1.4386902844834,5
54.978053270995,-1.6897228107873,1
55.02654669401,-1.4504839551251,2
54.980988603887,-1.5853495259583,4
55.02668258838,-1.4428751581783,5
54.979287520134,-1.5870579179989,2
55.011214958451,-1.476053899595,1
54.980785751735,-1.5917070557414,3
55.016957317455,-1.4833449130922,1
54.982064368153,-1.5966482314224,4
55.020838868534,-1.4806310974398,2
55.00471040321,-1.6118485106788,5
55.025733087477,-1.5717715280354,3
55.005002799068,-1.6232047159003,5
55.031409924029,-1.4516254703991,5
54.814187460179,-1.5016979373706,3
54.813360661139,-1.506993922272,1
54.775193224225,-1.5453432502681,1
54.791018563424,-1.4892026326915,4
54.781738685385,-1.5538165947145,2
54.778997280713,-1.553772996295,3
54.796331514279,-1.5752885391092,4
54.794895273525,-1.5692701878568,5
54.771475237873,-1.4729452829046,2
54.87860374109,-1.4252547762732,1
54.875633810276,-1.4202244661361,1
54.871878322076,-1.4345999126648,3
54.867298242578,-1.4407716074486,5
54.873025967312,-1.440801200098,4
54.872623971213,-1.4296055573665,1
54.863443983687,-1.4176983600944,3
54.861502835108,-1.4082331180448,3
54.876127162259,-1.4313235101297,2
54.884261296541,-1.3697265220697,2
54.872031751681,-1.6080837748227,2
54.734776819158,-1.5233892512941,3
54.870270509683,-1.6195183828684,3
54.725714514652,-1.5689448498226,2
54.884102854394,-1.599548791756,2
54.73992761029,-1.5173012523589,3
54.875766191094,-1.6016938343393,1
54.739803362119,-1.5250766664504,1
54.868672861719,-1.5738279853661,5
54.780683645399,-1.5435263608146,2
54.886722724208,-1.5965785200518,5
54.785006011899,-1.5463614682536,5
54.788716771764,-1.5257510581474,3
54.876336822808,-1.568780235792,4
54.791599783655,-1.5235861358338,4
54.857506037007,-1.6077296724036,1
54.715959115104,-1.4944265698673,2
54.712369979912,-1.5049228734783,5
54.954605422651,-1.4937115385052,4
54.973061793612,-1.3920709634888,2
54.971248380998,-1.3979126723703,1
54.96551898879,-1.4071204936985,3
54.952023472846,-1.4143703744612,5
54.955723006969,-1.4787961865404,1
54.951959147077,-1.4864351090069,3
55.180463682881,-1.5609751961576,1
55.1802251015,-1.5183572196201,2
55.181328985495,-1.5232079332598,1
55.185434577934,-1.5524138558469,1
55.178587815917,-1.5403101071996,4
55.065292198155,-1.5445407776246,2
55.112201551307,-1.5159015963199,5
55.066010950467,-1.5201161081594,3
55.062678765821,-1.5541472220659,2
55.071738094339,-1.5247774299235,2
55.073632518901,-1.5324276086219,2
55.114777550845,-1.5221868616348,1
55.113838917712,-1.5093656506053,4
55.108408546555,-1.5238065075949,5
54.613082426687,-1.8082535595423,2
54.572744738613,-1.9819408817576,4
54.542212893347,-1.9286402103789,4
54.549958855766,-1.9211498900006,5
54.544253175801,-1.9172782625699,2
54.548336578786,-1.9129755669662,4
54.634775198975,-1.5805943000991,5
54.633595958354,-1.5639830249781,4
54.650939385219,-1.749318491437,3
54.648303121156,-1.7458950829602,4
54.882214489366,-1.5459741057192,2
54.897474241289,-1.5393313661177,1
54.878568315019,-1.5542535220212,4
54.882549753257,-1.5329930992829,2
54.885413508397,-1.5114921537142,4
54.879289998848,-1.538479902994,5
54.914289262739,-1.5301729836067,1
54.884495726951,-1.5179466386121,3
54.895913600173,-1.5507126916612,5
54.89877785634,-1.5460491954259,3
54.566647523664,-1.1685563620835,2
54.55820970465,-0.98783644461516,3
54.562724612096,-0.97780789275089,1
54.55770389327,-0.96091255016092,2
54.565314791529,-0.9749294159733,4
54.581655500503,-0.98582654394423,2
54.580876569318,-0.97554979597456,3
54.564757829172,-1.1578642043316,1
54.562972801561,-1.2483173462253,2
54.557779916536,-1.2521169377517,2
54.555739861367,-1.2581775929546,3
54.553813701009,-1.2434177225676,3
54.538063259104,-1.2148779293256,3
54.552236200313,-1.2561949040481,4
54.545325917586,-1.2186105288153,1
54.542379241583,-1.2163641863707,1
54.569975054937,-1.2080807900434,1
54.570605195152,-1.2129180216548,1
54.521289154874,-1.5331979500186,2
54.533587816892,-1.538142655053,1
54.522779876291,-1.5407829330092,1
54.520042656724,-1.5417369229148,1
54.497488703214,-1.3518409777976,5
54.495278863489,-1.3602983642773,5
54.500237573519,-1.3580284230346,3
54.503112463241,-1.3302782731501,5
54.990817003218,-1.5984059885024,5
54.988126912469,-1.6021022912437,5
54.989483222051,-1.576053014414,4
54.988738032367,-1.5815464846284,5
54.982549317934,-1.5794617642106,3
54.991832927183,-1.5696169639296,4
54.987207554978,-1.5717051814127,4
54.986084786535,-1.574725305186,2
54.539002827581,-1.5652515839248,4
54.989109986351,-1.5996127960198,5
54.991546497118,-1.6098306462808,5
54.571182858082,-1.3054344967187,1
54.56668647639,-1.3178142634876,1
54.553483134693,-1.3259034827047,2
54.55785587282,-1.317696511902,1
54.592420721747,-1.308741249454,3
54.588338104487,-1.3059124769465,3
54.578738859455,-1.3078090576702,1
54.541846592491,-1.4065372717136,5
54.936675718996,-1.6366248340725,3
54.94962080932,-1.6208975582005,1
54.947525042816,-1.6131129006952,1
54.944662263891,-1.6089365352719,2
54.951804926332,-1.6044239022779,1
54.949818313533,-1.6085593264299,1
54.97446261363,-1.7649133819116,3
54.948597207107,-1.6040850205542,2
54.956614294766,-1.6254632650366,2
54.95082158558,-1.6263827037581,1
54.860218488728,-1.8019190769375,2
54.950926343507,-1.3646921600884,3
54.959959769616,-1.4464908281191,1
54.95343004751,-1.3702765660445,3
54.963053953804,-1.4473236246661,1
54.960232979084,-1.3657731188325,3
54.982415684996,-1.4888833160961,1
54.97640062666,-1.3834670789113,2
54.966184560882,-1.4677873856715,1
54.983439095072,-1.4311235859547,2
54.97206673129,-1.4231248535018,1
54.961665048864,-1.4654455664074,1
54.980522869067,-1.4805367550641,1
54.974965871852,-1.4163207523068,5
54.970576840323,-1.470668458987,1
54.97938239878,-1.4205845211518,5
54.958649763595,-1.4326977379357,1
54.963223191888,-1.4603678888931,1
54.961818904036,-1.428144986521,1
54.962981212749,-1.4401758174778,1
54.754571329971,-1.5385183076183,5
54.765100642086,-1.3452764043603,1
54.77440251079,-1.5071169023369,4
54.744178225707,-1.2826470180234,2
54.74839320728,-1.2916533265317,1
54.805455600713,-1.4345957449187,1
54.822475681363,-1.4817119663707,3
54.809392485173,-1.4405577843575,1
54.812611370645,-1.4474117206025,3
54.81960707689,-1.4502384750328,2
54.813924344564,-1.4579800566825,1
54.891276106838,-1.3773992834533,3
54.883573153504,-1.3631294996533,3
54.822280739017,-1.4588133129197,2
54.84043388274,-1.4810509537507,4
55.031291387409,-1.5176159758287,5
55.035124013943,-1.5159500064372,2
54.978925540331,-1.400115724366,2
54.977502690424,-1.3916964891022,2
54.975318605422,-1.4048159969136,1
54.97598437348,-1.4089376098995,3
54.959620008811,-1.4852419192231,1
54.975261946318,-1.398453173835,1
54.951825693658,-1.4775724513386,1
54.960601455111,-1.4765761292848,2
54.980261866262,-1.5251476452968,4
54.979251733766,-1.5136733059616,2
55.766371368828,-2.0128749701695,2
55.755645554739,-2.0148200428605,3
55.568476752027,-1.6616462953205,3
55.57964002892,-1.654648165185,3
55.717044670485,-2.1548011277239,2
55.634471274765,-2.0317189549543,2
55.712459418503,-1.9696040188032,2
55.756696326743,-2.000685644542,2
54.801536905489,-1.413635832561,1
54.798023039259,-1.4007555806458,2
54.842804576465,-1.3690713710009,3
54.682790362017,-1.5382663286088,1
55.16481524607,-1.5842171882159,4
55.150243738125,-1.5362832172861,1
55.161535517207,-1.5754462397912,3
55.137969805109,-1.565943634471,2
55.141816375478,-1.5659068187026,1
55.07271844382,-1.5859068374026,4
54.972642774359,-2.4583966555815,3
55.071072539069,-1.5793609565366,4
54.967871215696,-2.4685961199277,4
55.092064046655,-1.5840928567316,4
54.97093771111,-2.4656962188911,2
55.090316722948,-1.5783412652604,5
54.976935612437,-2.3821327737757,3
55.101464376938,-1.5894861317364,5
54.970339018843,-1.8993187151088,3
55.096881372585,-1.5887629099703,5
54.977219141941,-2.0125250653964,5
